player_id,player_name,season_n,season_n1,clutch_ts_n,clutch_ts_n1
201144,Mike Conley,2018-19,2019-20,0.5729340916694546,0.3273809523809524
201144,Mike Conley,2019-20,2020-21,0.3273809523809524,0.7465057179161372
201144,Mike Conley,2020-21,2021-22,0.7465057179161372,0.6508678237650201
201144,Mike Conley,2021-22,2022-23,0.6508678237650201,0.5853174603174603
201144,Mike Conley,2022-23,2023-24,0.5853174603174603,0.5530973451327433
201144,Mike Conley,2023-24,2024-25,0.5530973451327433,0.4560085836909871
201145,Jeff Green,2017-18,2018-19,0.5668934240362812,0.7386363636363636
201145,Jeff Green,2020-21,2021-22,0.5735759493670886,0.6231671554252199
201152,Thaddeus Young,2017-18,2018-19,0.3420398009950249,0.47846889952153115
201152,Thaddeus Young,2018-19,2019-20,0.47846889952153115,0.8445945945945945
201152,Thaddeus Young,2019-20,2020-21,0.8445945945945945,0.6021897810218978
201152,Thaddeus Young,2020-21,2021-22,0.6021897810218978,0.563063063063063
201152,Thaddeus Young,2021-22,2022-23,0.563063063063063,0.7267441860465116
201158,Marco Belinelli,2017-18,2018-19,0.676818950930626,0.6469500924214417
201158,Marco Belinelli,2018-19,2019-20,0.6469500924214417,0.6844380403458213
201163,Wilson Chandler,2017-18,2018-19,0.3516624040920716,0.4610655737704918
201188,Marc Gasol,2017-18,2018-19,0.3987730061349693,0.5461165048543689
201188,Marc Gasol,2018-19,2019-20,0.5461165048543689,0.2173913043478261
201229,Anthony Tolliver,2017-18,2018-19,0.5232558139534884,0.7048872180451128
201565,Derrick Rose,2018-19,2019-20,0.5544005544005544,0.44560540872771975
201565,Derrick Rose,2019-20,2020-21,0.44560540872771975,0.3167898627243928
201565,Derrick Rose,2020-21,2021-22,0.3167898627243928,0.4642857142857143
201566,Russell Westbrook,2017-18,2018-19,0.48259317116715017,0.4934210526315789
201566,Russell Westbrook,2018-19,2019-20,0.4934210526315789,0.5906148867313916
201566,Russell Westbrook,2019-20,2020-21,0.5906148867313916,0.5920101229211858
201566,Russell Westbrook,2020-21,2021-22,0.5920101229211858,0.48333333333333334
201566,Russell Westbrook,2021-22,2022-23,0.48333333333333334,0.45885139135583186
201566,Russell Westbrook,2022-23,2023-24,0.45885139135583186,0.42207792207792205
201566,Russell Westbrook,2023-24,2024-25,0.42207792207792205,0.45045045045045046
201567,Kevin Love,2021-22,2022-23,0.5586592178770949,0.10245901639344263
201567,Kevin Love,2022-23,2023-24,0.10245901639344263,0.625
201568,Danilo Gallinari,2018-19,2019-20,0.6634304207119741,0.6550883607556368
201568,Danilo Gallinari,2019-20,2020-21,0.6550883607556368,0.4048582995951417
201568,Danilo Gallinari,2020-21,2021-22,0.4048582995951417,0.3605769230769231
201569,Eric Gordon,2017-18,2018-19,0.42330677290836655,0.5535055350553505
201569,Eric Gordon,2018-19,2019-20,0.5535055350553505,0.7
201569,Eric Gordon,2021-22,2022-23,0.6477398015435502,0.5455407969639469
201569,Eric Gordon,2022-23,2023-24,0.5455407969639469,0.5912162162162161
201571,D.J. Augustin,2017-18,2018-19,0.7518796992481203,0.5906357388316151
201571,D.J. Augustin,2018-19,2019-20,0.5906357388316151,0.5131964809384164
201572,Brook Lopez,2017-18,2018-19,0.6610576923076923,0.2927927927927928
201572,Brook Lopez,2018-19,2019-20,0.2927927927927928,0.5610412926391383
201572,Brook Lopez,2019-20,2020-21,0.5610412926391383,0.5087209302325582
201572,Brook Lopez,2022-23,2023-24,0.6282495667244368,0.6876528117359414
201572,Brook Lopez,2023-24,2024-25,0.6876528117359414,0.6332320162107395
201577,Robin Lopez,2017-18,2018-19,0.3400259067357513,0.6335282651072125
201586,Serge Ibaka,2017-18,2018-19,0.33467202141900937,0.5648330058939096
201586,Serge Ibaka,2018-19,2019-20,0.5648330058939096,0.6878557874762808
201586,Serge Ibaka,2019-20,2020-21,0.6878557874762808,0.2
201587,Nicolas Batum,2017-18,2018-19,0.47798377752027804,0.5357142857142857
201587,Nicolas Batum,2020-21,2021-22,0.6765463917525774,0.9230769230769231
201587,Nicolas Batum,2021-22,2022-23,0.9230769230769231,0.6382978723404256
201587,Nicolas Batum,2022-23,2023-24,0.6382978723404256,0.5892255892255892
201587,Nicolas Batum,2023-24,2024-25,0.5892255892255892,1.5
201588,George Hill,2017-18,2018-19,0.6258692628650905,0.803072625698324
201588,George Hill,2018-19,2019-20,0.803072625698324,0.5401234567901234
201588,George Hill,2021-22,2022-23,0.6193693693693693,1.0638297872340425
201599,DeAndre Jordan,2017-18,2018-19,0.5960982658959537,0.7527733755942947
201599,DeAndre Jordan,2018-19,2019-20,0.7527733755942947,0.5938242280285035
201599,DeAndre Jordan,2019-20,2020-21,0.5938242280285035,0.9221311475409836
201609,Goran Dragic,2017-18,2018-19,0.5648330058939096,0.33018867924528306
201609,Goran Dragic,2018-19,2019-20,0.33018867924528306,0.4526869158878504
201609,Goran Dragic,2019-20,2020-21,0.4526869158878504,0.3464203233256351
201609,Goran Dragic,2020-21,2021-22,0.3464203233256351,0.5154639175257733
201933,Blake Griffin,2017-18,2018-19,0.5341144038594073,0.5240612468100619
201933,Blake Griffin,2020-21,2021-22,0.4302536231884058,0.7
201935,James Harden,2017-18,2018-19,0.5523380523380523,0.6127138115905029
201935,James Harden,2018-19,2019-20,0.6127138115905029,0.5918141592920354
201935,James Harden,2019-20,2020-21,0.5918141592920354,0.6984036488027366
201935,James Harden,2020-21,2021-22,0.6984036488027366,0.5615384615384615
201935,James Harden,2021-22,2022-23,0.5615384615384615,0.5407124681933843
201935,James Harden,2022-23,2023-24,0.5407124681933843,0.5474452554744526
201935,James Harden,2023-24,2024-25,0.5474452554744526,0.5574003795066415
201936,Tyreke Evans,2017-18,2018-19,0.40396341463414637,0.6147540983606558
201937,Ricky Rubio,2017-18,2018-19,0.819327731092437,0.6958762886597939
201937,Ricky Rubio,2018-19,2019-20,0.6958762886597939,0.6035996488147497
201937,Ricky Rubio,2019-20,2020-21,0.6035996488147497,0.5620503597122302
201937,Ricky Rubio,2020-21,2021-22,0.5620503597122302,0.3006012024048096
201939,Stephen Curry,2017-18,2018-19,0.7231404958677685,0.6770310932798395
201939,Stephen Curry,2020-21,2021-22,0.6389776357827476,0.4713603818615752
201939,Stephen Curry,2021-22,2022-23,0.4713603818615752,0.5638249887235002
201939,Stephen Curry,2022-23,2023-24,0.5638249887235002,0.6895796847635727
201939,Stephen Curry,2023-24,2024-25,0.6895796847635727,0.6227758007117438
201942,DeMar DeRozan,2017-18,2018-19,0.5674363684072422,0.4966229638458482
201942,DeMar DeRozan,2018-19,2019-20,0.4966229638458482,0.5592554644808743
201942,DeMar DeRozan,2019-20,2020-21,0.5592554644808743,0.5841121495327103
201942,DeMar DeRozan,2020-21,2021-22,0.5841121495327103,0.6695667007847151
201942,DeMar DeRozan,2021-22,2022-23,0.6695667007847151,0.5995475113122172
201942,DeMar DeRozan,2022-23,2023-24,0.5995475113122172,0.6251717504809013
201942,DeMar DeRozan,2023-24,2024-25,0.6251717504809013,0.5258126195028681
201949,James Johnson,2017-18,2018-19,0.6514940931202223,0.4566210045662101
201949,James Johnson,2020-21,2021-22,0.5681818181818182,0.5136986301369864
201950,Jrue Holiday,2017-18,2018-19,0.5543514504834944,0.3870967741935484
201950,Jrue Holiday,2018-19,2019-20,0.3870967741935484,0.43103448275862066
201950,Jrue Holiday,2019-20,2020-21,0.43103448275862066,0.5402750491159136
201950,Jrue Holiday,2020-21,2021-22,0.5402750491159136,0.5904796511627907
201950,Jrue Holiday,2021-22,2022-23,0.5904796511627907,0.6864406779661016
201950,Jrue Holiday,2022-23,2023-24,0.6864406779661016,0.6471389645776567
201950,Jrue Holiday,2023-24,2024-25,0.6471389645776567,0.6437768240343348
201952,Jeff Teague,2017-18,2018-19,0.4914529914529915,0.5073051948051948
201952,Jeff Teague,2018-19,2019-20,0.5073051948051948,0.44221698113207547
201954,Darren Collison,2017-18,2018-19,0.6121449559255632,0.6621004566210046
201959,Taj Gibson,2017-18,2018-19,0.708955223880597,0.6499133448873484
201959,Taj Gibson,2018-19,2019-20,0.6499133448873484,0.7738095238095237
201959,Taj Gibson,2019-20,2020-21,0.7738095238095237,0.703125
201959,Taj Gibson,2020-21,2021-22,0.703125,0.6666666666666666
201960,DeMarre Carroll,2017-18,2018-19,0.6259071117561684,0.5998080614203455
201961,Wayne Ellington,2017-18,2018-19,0.6989247311827956,0.6475225225225225
201961,Wayne Ellington,2018-19,2019-20,0.6475225225225225,0.625
201961,Wayne Ellington,2019-20,2020-21,0.625,0.3472222222222222
201961,Wayne Ellington,2020-21,2021-22,0.3472222222222222,0.5
201976,Patrick Beverley,2018-19,2019-20,0.577634011090573,0.5681818181818181
201976,Patrick Beverley,2019-20,2020-21,0.5681818181818181,0.8152173913043479
201976,Patrick Beverley,2020-21,2021-22,0.8152173913043479,0.5952380952380952
201976,Patrick Beverley,2021-22,2022-23,0.5952380952380952,0.35511363636363635
201976,Patrick Beverley,2022-23,2023-24,0.35511363636363635,0.8078231292517007
201980,Danny Green,2017-18,2018-19,0.4139072847682119,0.545950864422202
201980,Danny Green,2018-19,2019-20,0.545950864422202,0.563063063063063
201980,Danny Green,2019-20,2020-21,0.563063063063063,0.46174142480211083
201980,Danny Green,2020-21,2021-22,0.46174142480211083,0.6428571428571429
201988,Patty Mills,2017-18,2018-19,0.5524861878453039,0.5833333333333334
201988,Patty Mills,2018-19,2019-20,0.5833333333333334,0.4554655870445344
201988,Patty Mills,2019-20,2020-21,0.4554655870445344,0.5234771573604061
201988,Patty Mills,2020-21,2021-22,0.5234771573604061,0.6258692628650904
202066,Garrett Temple,2017-18,2018-19,0.539291217257319,0.42892156862745096
202066,Garrett Temple,2018-19,2019-20,0.42892156862745096,0.4391100702576113
202066,Garrett Temple,2019-20,2020-21,0.4391100702576113,0.5188679245283019
202066,Garrett Temple,2020-21,2021-22,0.5188679245283019,1.0
202083,Wesley Matthews,2017-18,2018-19,0.3640776699029126,0.48631123919308356
202083,Wesley Matthews,2018-19,2019-20,0.48631123919308356,0.3
202083,Wesley Matthews,2019-20,2020-21,0.3,1.0
202083,Wesley Matthews,2020-21,2021-22,1.0,0.6875
202083,Wesley Matthews,2021-22,2022-23,0.6875,0.3676470588235294
202322,John Wall,2017-18,2018-19,0.44412144702842377,0.5716463414634146
202323,Evan Turner,2017-18,2018-19,0.39404553415061294,0.546875
202324,Derrick Favors,2017-18,2018-19,0.708955223880597,0.8458646616541353
202324,Derrick Favors,2018-19,2019-20,0.8458646616541353,0.6961259079903148
202324,Derrick Favors,2019-20,2020-21,0.6961259079903148,1.0245901639344261
202329,Al-Farouq Aminu,2017-18,2018-19,0.4290171606864274,0.6685323383084578
202330,Gordon Hayward,2018-19,2019-20,0.751201923076923,0.4943502824858757
202330,Gordon Hayward,2019-20,2020-21,0.4943502824858757,0.6056701030927836
202330,Gordon Hayward,2020-21,2021-22,0.6056701030927836,0.3856942496493689
202330,Gordon Hayward,2021-22,2022-23,0.3856942496493689,0.617283950617284
202330,Gordon Hayward,2022-23,2023-24,0.617283950617284,0.5709624796084829
202331,Paul George,2017-18,2018-19,0.6020021645021645,0.5860006466214032
202331,Paul George,2018-19,2019-20,0.5860006466214032,0.5620723362658846
202331,Paul George,2019-20,2020-21,0.5620723362658846,0.5196629213483146
202331,Paul George,2020-21,2021-22,0.5196629213483146,0.6298449612403101
202331,Paul George,2021-22,2022-23,0.6298449612403101,0.6609870740305523
202331,Paul George,2022-23,2023-24,0.6609870740305523,0.7159005275056519
202331,Paul George,2023-24,2024-25,0.7159005275056519,0.5122950819672132
202339,Eric Bledsoe,2017-18,2018-19,0.5910041841004184,0.5532392559332906
202339,Eric Bledsoe,2018-19,2019-20,0.5532392559332906,0.5921052631578948
202339,Eric Bledsoe,2019-20,2020-21,0.5921052631578948,0.5377906976744187
202339,Eric Bledsoe,2020-21,2021-22,0.5377906976744187,0.44398907103825136
202340,Avery Bradley,2017-18,2018-19,0.536410923276983,0.3815406976744186
202340,Avery Bradley,2018-19,2019-20,0.3815406976744186,0.16666666666666666
202355,Hassan Whiteside,2017-18,2018-19,0.6229235880398671,0.5344418052256532
202355,Hassan Whiteside,2018-19,2019-20,0.5344418052256532,0.7902298850574713
202357,Nemanja Bjelica,2017-18,2018-19,0.563063063063063,0.635593220338983
202357,Nemanja Bjelica,2018-19,2019-20,0.635593220338983,0.6619144602851323
202362,Lance Stephenson,2017-18,2018-19,0.5240683229813664,0.4971590909090909
202397,Ish Smith,2017-18,2018-19,0.3864247311827957,0.6612090680100755
202397,Ish Smith,2018-19,2019-20,0.6612090680100755,0.6097560975609756
202681,Kyrie Irving,2017-18,2018-19,0.587748344370861,0.6138048177887584
202681,Kyrie Irving,2018-19,2019-20,0.6138048177887584,0.5006788866259334
202681,Kyrie Irving,2019-20,2020-21,0.5006788866259334,0.6364829396325459
202681,Kyrie Irving,2020-21,2021-22,0.6364829396325459,0.5197505197505197
202681,Kyrie Irving,2021-22,2022-23,0.5197505197505197,0.6395824805566926
202681,Kyrie Irving,2022-23,2023-24,0.6395824805566926,0.7589612289685442
202681,Kyrie Irving,2023-24,2024-25,0.7589612289685442,0.4961587708066581
202683,Enes Freedom,2017-18,2018-19,0.3463476070528967,0.6740196078431372
202683,Enes Freedom,2018-19,2019-20,0.6740196078431372,0.7731958762886598
202683,Enes Freedom,2019-20,2020-21,0.7731958762886598,0.648414985590778
202684,Tristan Thompson,2017-18,2018-19,0.0,0.5408653846153846
202684,Tristan Thompson,2018-19,2019-20,0.5408653846153846,0.4148629148629149
202684,Tristan Thompson,2019-20,2020-21,0.4148629148629149,0.7092198581560283
202685,Jonas Valančiūnas,2017-18,2018-19,0.6018518518518519,0.6610576923076923
202685,Jonas Valančiūnas,2018-19,2019-20,0.6610576923076923,0.37593984962406013
202685,Jonas Valančiūnas,2019-20,2020-21,0.37593984962406013,0.6766917293233082
202685,Jonas Valančiūnas,2020-21,2021-22,0.6766917293233082,0.763807285546416
202685,Jonas Valančiūnas,2021-22,2022-23,0.763807285546416,0.7513661202185792
202685,Jonas Valančiūnas,2022-23,2023-24,0.7513661202185792,0.7236842105263158
202687,Bismack Biyombo,2019-20,2020-21,0.5537974683544303,0.6127450980392157
202687,Bismack Biyombo,2020-21,2021-22,0.6127450980392157,0.847457627118644
202689,Kemba Walker,2017-18,2018-19,0.5027632790911882,0.5708507306889353
202689,Kemba Walker,2018-19,2019-20,0.5708507306889353,0.5340333091962346
202689,Kemba Walker,2019-20,2020-21,0.5340333091962346,0.3718535469107551
202689,Kemba Walker,2020-21,2021-22,0.3718535469107551,0.26881720430107525
202691,Klay Thompson,2017-18,2018-19,0.5310457516339869,0.6018518518518519
202691,Klay Thompson,2021-22,2022-23,0.4483500717360115,0.43146573286643325
202691,Klay Thompson,2022-23,2023-24,0.43146573286643325,0.4576107899807322
202691,Klay Thompson,2023-24,2024-25,0.4576107899807322,0.6284916201117319
202692,Alec Burks,2018-19,2019-20,0.5154639175257733,0.5393180236604036
202692,Alec Burks,2019-20,2020-21,0.5393180236604036,0.6299212598425197
202692,Alec Burks,2020-21,2021-22,0.6299212598425197,0.43248945147679324
202692,Alec Burks,2021-22,2022-23,0.43248945147679324,0.6081081081081081
202692,Alec Burks,2022-23,2023-24,0.6081081081081081,0.390625
202693,Markieff Morris,2017-18,2018-19,0.664754953076121,0.7128309572301426
202693,Markieff Morris,2018-19,2019-20,0.7128309572301426,0.10245901639344263
202693,Markieff Morris,2019-20,2020-21,0.10245901639344263,0.5
202694,Marcus Morris Sr.,2017-18,2018-19,0.5415944540727904,0.7739938080495357
202694,Marcus Morris Sr.,2018-19,2019-20,0.7739938080495357,0.5772646536412078
202694,Marcus Morris Sr.,2019-20,2020-21,0.5772646536412078,1.0135135135135134
202694,Marcus Morris Sr.,2020-21,2021-22,1.0135135135135134,0.6218905472636816
202694,Marcus Morris Sr.,2021-22,2022-23,0.6218905472636816,0.5398671096345515
202695,Kawhi Leonard,2018-19,2019-20,0.5920847616079775,0.5458124552612741
202695,Kawhi Leonard,2019-20,2020-21,0.5458124552612741,0.4727859778597786
202695,Kawhi Leonard,2022-23,2023-24,0.5572372041827187,0.5745658835546477
202695,Kawhi Leonard,2023-24,2024-25,0.5745658835546477,0.36525974025974023
202696,Nikola Vučević,2017-18,2018-19,0.5976095617529881,0.439432443879712
202696,Nikola Vučević,2018-19,2019-20,0.439432443879712,0.448207171314741
202696,Nikola Vučević,2019-20,2020-21,0.448207171314741,0.5044291338582677
202696,Nikola Vučević,2020-21,2021-22,0.5044291338582677,0.5485527544351073
202696,Nikola Vučević,2021-22,2022-23,0.5485527544351073,0.5504403522818254
202696,Nikola Vučević,2022-23,2023-24,0.5504403522818254,0.535077288941736
202696,Nikola Vučević,2023-24,2024-25,0.535077288941736,0.6235827664399093
202699,Tobias Harris,2017-18,2018-19,0.4932829554995802,0.6503378378378378
202699,Tobias Harris,2018-19,2019-20,0.6503378378378378,0.5119722747321991
202699,Tobias Harris,2019-20,2020-21,0.5119722747321991,0.6512178619756428
202699,Tobias Harris,2020-21,2021-22,0.6512178619756428,0.47559966914805624
202699,Tobias Harris,2021-22,2022-23,0.47559966914805624,0.5912162162162161
202699,Tobias Harris,2022-23,2023-24,0.5912162162162161,0.6821065989847716
202699,Tobias Harris,2023-24,2024-25,0.6821065989847716,0.5466052934407365
202703,Nikola Mirotic,2017-18,2018-19,0.5805335968379446,0.6802721088435374
202704,Reggie Jackson,2017-18,2018-19,0.5648148148148148,0.5388414907947912
202704,Reggie Jackson,2018-19,2019-20,0.5388414907947912,0.3446691176470588
202704,Reggie Jackson,2019-20,2020-21,0.3446691176470588,0.8357558139534884
202704,Reggie Jackson,2020-21,2021-22,0.8357558139534884,0.5750214961306965
202704,Reggie Jackson,2021-22,2022-23,0.5750214961306965,0.36319612590799033
202704,Reggie Jackson,2022-23,2023-24,0.36319612590799033,0.5383580080753702
202709,Cory Joseph,2017-18,2018-19,0.5325112107623319,0.2
202709,Cory Joseph,2018-19,2019-20,0.2,0.45955882352941174
202709,Cory Joseph,2019-20,2020-21,0.45955882352941174,0.2815315315315315
202709,Cory Joseph,2020-21,2021-22,0.2815315315315315,0.5952380952380952
202709,Cory Joseph,2021-22,2022-23,0.5952380952380952,0.65
202710,Jimmy Butler III,2017-18,2018-19,0.5329457364341085,0.5997001499250375
202710,Jimmy Butler III,2018-19,2019-20,0.5997001499250375,0.4506641366223909
202710,Jimmy Butler III,2019-20,2020-21,0.4506641366223909,0.5130293159609121
202710,Jimmy Butler III,2020-21,2021-22,0.5130293159609121,0.40733197556008144
202710,Jimmy Butler III,2021-22,2022-23,0.40733197556008144,0.6065231362467867
202710,Jimmy Butler III,2022-23,2023-24,0.6065231362467867,0.46465569774527726
202710,Jimmy Butler III,2023-24,2024-25,0.46465569774527726,0.5473726114649682
202711,Bojan Bogdanovic,2017-18,2018-19,0.686641697877653,0.4924953095684803
202711,Bojan Bogdanovic,2018-19,2019-20,0.4924953095684803,0.6254283755997259
202711,Bojan Bogdanovic,2019-20,2020-21,0.6254283755997259,0.4449838187702266
202711,Bojan Bogdanovic,2020-21,2021-22,0.4449838187702266,0.5762782900251467
202711,Bojan Bogdanovic,2021-22,2022-23,0.5762782900251467,0.5502628120893561
202711,Bojan Bogdanovic,2022-23,2023-24,0.5502628120893561,0.36989795918367346
202714,Shelvin Mack,2017-18,2018-19,0.33783783783783783,0.46296296296296297
202722,Davis Bertans,2017-18,2018-19,0.6226053639846744,0.7142857142857143
202722,Davis Bertans,2018-19,2019-20,0.7142857142857143,0.5502063273727649
202722,Davis Bertans,2019-20,2020-21,0.5502063273727649,0.628140703517588
202734,E'Twaun Moore,2017-18,2018-19,0.5261927034611787,0.2916666666666667
202734,E'Twaun Moore,2018-19,2019-20,0.2916666666666667,0.24115755627009647
202954,Brad Wanamaker,2019-20,2020-21,0.607638888888889,0.6147540983606558
203076,Anthony Davis,2017-18,2018-19,0.6040731791508457,0.4886630179827991
203076,Anthony Davis,2018-19,2019-20,0.4886630179827991,0.5653883972468043
203076,Anthony Davis,2019-20,2020-21,0.5653883972468043,0.48685491723466406
203076,Anthony Davis,2020-21,2021-22,0.48685491723466406,0.5891393442622951
203076,Anthony Davis,2021-22,2022-23,0.5891393442622951,0.4714016341923319
203076,Anthony Davis,2022-23,2023-24,0.4714016341923319,0.6591191066997518
203076,Anthony Davis,2023-24,2024-25,0.6591191066997518,0.6288343558282208
203077,Michael Kidd-Gilchrist,2017-18,2018-19,0.5692599620493359,0.47468354430379744
203078,Bradley Beal,2017-18,2018-19,0.4149797570850203,0.5548650568181818
203078,Bradley Beal,2018-19,2019-20,0.5548650568181818,0.5138682516097077
203078,Bradley Beal,2019-20,2020-21,0.5138682516097077,0.6001920614596671
203078,Bradley Beal,2020-21,2021-22,0.6001920614596671,0.536871961102107
203078,Bradley Beal,2021-22,2022-23,0.536871961102107,0.6820376629647513
203078,Bradley Beal,2022-23,2023-24,0.6820376629647513,0.5726698262243286
203078,Bradley Beal,2023-24,2024-25,0.5726698262243286,0.5307262569832403
203079,Dion Waiters,2017-18,2018-19,0.6160164271047228,0.11848341232227488
203081,Damian Lillard,2017-18,2018-19,0.6108848574601999,0.5008210180623974
203081,Damian Lillard,2018-19,2019-20,0.5008210180623974,0.5577907827359181
203081,Damian Lillard,2019-20,2020-21,0.5577907827359181,0.7163070392642377
203081,Damian Lillard,2020-21,2021-22,0.7163070392642377,0.41099773242630383
203081,Damian Lillard,2021-22,2022-23,0.41099773242630383,0.5736392742796157
203081,Damian Lillard,2022-23,2023-24,0.5736392742796157,0.6263518385003605
203081,Damian Lillard,2023-24,2024-25,0.6263518385003605,0.47199496538703584
203082,Terrence Ross,2018-19,2019-20,0.535833891493637,0.5051963048498845
203082,Terrence Ross,2019-20,2020-21,0.5051963048498845,0.5629139072847682
203082,Terrence Ross,2020-21,2021-22,0.5629139072847682,0.6416837782340862
203082,Terrence Ross,2021-22,2022-23,0.6416837782340862,0.17006802721088435
203083,Andre Drummond,2017-18,2018-19,0.537529319781079,0.7087628865979382
203083,Andre Drummond,2018-19,2019-20,0.7087628865979382,0.6104328523862376
